_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,ratings_got_dict,UTT,max_rating_with_variance,got_feedback_classifier,got_feedback_classifier_int,trip_nbr,trip_got_class,time_stamp,most_frequent
64e88b954b6b0cea4cd25ae1,6136,3.9,2.8,4.1,3.7,3.6,"{'chatty_score': 2.32, 'safety_score': 2.1999999999999997, 'punctuality_score': 2.59, 'friendliness_score': 5.27, 'comfortibility_score': 3.4699999999999998}",10,5.27,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-25 18:03:38.686,4
64e8a15ca2cae17a1e2722d4,113516,3.1,3.9,2.9,3.2,4.1,"{'chatty_score': 27.929999999999996, 'safety_score': 23.309999999999995, 'punctuality_score': 19.759999999999994, 'friendliness_score': 28.34, 'comfortibility_score': 22.77}",30,28.34,friendliness_score,4,6,"{'1': 'comfortibility_score', '2': 'comfortibility_score', '3': 'friendliness_score', '4': 'friendliness_score', '5': 'chatty_score', '6': 'friendliness_score'}",2023-08-25 18:56:04.095,4
64e886294b6b0cea4cd242f2,9,2.3,2.7,2.5,2.0,3.1,"{'chatty_score': 17.09, 'safety_score': 17.080000000000002, 'punctuality_score': 9.1, 'friendliness_score': 18.42, 'comfortibility_score': 20.13}",10,20.13,comfortibility_score,5,6,"{'2': 'comfortibility_score', '3': 'comfortibility_score', '4': 'comfortibility_score', '5': 'comfortibility_score', '6': 'comfortibility_score'}",2023-08-25 18:10:44.307,5
64e8a263a2cae17a1e2727e6,114814,2.7,1.6,2.0,2.3,1.6,"{'chatty_score': 19.19, 'safety_score': 18.87, 'punctuality_score': 26.72, 'friendliness_score': 24.630000000000003, 'comfortibility_score': 25.64}",10,26.72,punctuality_score,3,11,"{'1': 'comfortibility_score', '2': 'punctuality_score', '3': 'punctuality_score', '4': 'comfortibility_score', '5': 'punctuality_score', '6': 'punctuality_score', '7': 'punctuality_score', '8': 'friendliness_score', '9': 'punctuality_score', '10': 'punctuality_score', '11': 'punctuality_score'}",2023-08-26 10:39:56.813,3
64e88b324b6b0cea4cd25910,5671,1.9,2.1,1.7,2.3,2.7,"{'chatty_score': 1.84, 'safety_score': 1.63, 'punctuality_score': 1.71, 'friendliness_score': 2.8100000000000005, 'comfortibility_score': 3.9299999999999997}",10,3.9299999999999997,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-25 18:10:08.764,5
64e8907b4b6b0cea4cd272f3,12298,3.3,4.3,4.1,2.6,4.2,"{'chatty_score': 2.38, 'safety_score': 3.25, 'punctuality_score': 3.18, 'friendliness_score': 3.11, 'comfortibility_score': 4.47}",20,4.47,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-25 18:10:20.028,5
64e890f54b6b0cea4cd2754b,12898,3.6,4.4,4.2,4.2,4.1,"{'chatty_score': 3.39, 'safety_score': 1.7599999999999998, 'punctuality_score': 2.24, 'friendliness_score': 3.48, 'comfortibility_score': 2.59}",30,3.48,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-25 18:10:32.545,4
64e88f724b6b0cea4cd26dda,10993,3.1,2.3,2.2,3.3,3.1,"{'chatty_score': 3.3200000000000003, 'safety_score': 3.4400000000000004, 'punctuality_score': 3.1799999999999997, 'friendliness_score': 4.77, 'comfortibility_score': 5.25}",10,5.25,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-25 18:10:44.928,5
64e8862a4b6b0cea4cd242f3,10,3.1,3.5,3.7,3.8,3.6,"{'chatty_score': 13.620000000000001, 'safety_score': 7.689999999999999, 'punctuality_score': 8.21, 'friendliness_score': 4.01, 'comfortibility_score': 5.24}",25,13.620000000000001,chatty_score,1,5,"{'1': 'chatty_score', '2': 'chatty_score', '3': 'safety_score', '4': 'chatty_score', '5': 'chatty_score'}",2023-08-25 18:12:24.563,1
64e887fc4b6b0cea4cd24af4,2059,3.1,3.5,2.5,3.8,3.4,"{'chatty_score': 3.08, 'safety_score': 1.1, 'punctuality_score': 0.8500000000000001, 'friendliness_score': 2.73, 'comfortibility_score': 0.5800000000000001}",30,3.08,chatty_score,1,1,{'1': 'chatty_score'},2023-08-25 18:11:28.915,1
64e8a21fa2cae17a1e272697,114479,3.2,3.3,4.0,3.7,3.4,"{'chatty_score': 28.18, 'safety_score': 31.01, 'punctuality_score': 29.999999999999996, 'friendliness_score': 29.36, 'comfortibility_score': 27.78}",15,31.01,safety_score,2,10,"{'1': 'chatty_score', '2': 'safety_score', '3': 'safety_score', '4': 'safety_score', '5': 'safety_score', '6': 'safety_score', '7': 'safety_score', '8': 'safety_score', '9': 'safety_score', '10': 'safety_score'}",2023-08-26 17:42:20.033,2
64e8897a4b6b0cea4cd25183,3738,2.0,2.0,1.9,2.1,1.7,"{'chatty_score': 1.3699999999999999, 'safety_score': 2.9899999999999998, 'punctuality_score': 3.62, 'friendliness_score': 1.38, 'comfortibility_score': 1.87}",15,3.62,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-25 18:11:43.073,3
64e889da4b6b0cea4cd2532c,4163,2.6,2.2,2.1,3.2,3.1,"{'chatty_score': 1.21, 'safety_score': 1.9300000000000002, 'punctuality_score': 2.4000000000000004, 'friendliness_score': 2.05, 'comfortibility_score': 1.46}",15,2.4000000000000004,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-25 18:11:56.574,3
64e88b1a4b6b0cea4cd258aa,5569,3.9,3.3,4.1,3.0,2.7,"{'chatty_score': 0.89, 'safety_score': 2.16, 'punctuality_score': 2.0, 'friendliness_score': 1.6000000000000003, 'comfortibility_score': 1.71}",15,2.16,safety_score,2,1,{'1': 'safety_score'},2023-08-25 18:12:11.280,2
64e88d574b6b0cea4cd26388,8351,2.6,3.4,3.0,3.0,2.7,"{'chatty_score': 2.65, 'safety_score': 3.4000000000000004, 'punctuality_score': 3.0300000000000002, 'friendliness_score': 1.9700000000000002, 'comfortibility_score': 2.9299999999999997}",20,3.4000000000000004,safety_score,2,1,{'1': 'safety_score'},2023-08-25 18:12:25.178,2
64e8862a4b6b0cea4cd242f4,11,2.6,2.2,1.9,3.4,2.4,"{'chatty_score': 21.59, 'safety_score': 16.619999999999997, 'punctuality_score': 19.49, 'friendliness_score': 16.250000000000004, 'comfortibility_score': 16.7}",10,21.59,chatty_score,1,5,"{'1': 'chatty_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'chatty_score'}",2023-08-25 18:14:56.713,1
64e88a854b6b0cea4cd2561c,4915,3.0,3.0,3.1,3.7,2.5,"{'chatty_score': 4.75, 'safety_score': 2.19, 'punctuality_score': 8.139999999999999, 'friendliness_score': 2.35, 'comfortibility_score': 2.12}",25,8.139999999999999,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-25 18:13:47.011,3
64e88a384b6b0cea4cd254c9,4576,4.3,4.0,4.3,4.2,4.3,"{'chatty_score': 3.96, 'safety_score': 2.61, 'punctuality_score': 5.8, 'friendliness_score': 1.7700000000000002, 'comfortibility_score': 2.2199999999999998}",20,5.8,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-25 18:13:47.714,3
64e8a234a2cae17a1e2726fd,114581,2.5,2.5,2.7,3.2,3.5,"{'chatty_score': 107.63, 'safety_score': 91.28, 'punctuality_score': 82.1, 'friendliness_score': 101.73, 'comfortibility_score': 75.68}",30,107.63,chatty_score,1,21,"{'1': 'punctuality_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'chatty_score', '5': 'chatty_score', '6': 'chatty_score', '7': 'chatty_score', '8': 'chatty_score', '9': 'chatty_score', '10': 'chatty_score', '11': 'chatty_score', '12': 'chatty_score', '13': 'chatty_score', '14': 'chatty_score', '15': 'chatty_score', '16': 'chatty_score', '17': 'chatty_score', '18': 'chatty_score', '19': 'chatty_score', '20': 'chatty_score', '21': 'chatty_score'}",2023-08-26 18:59:55.309,1
64e888124b6b0cea4cd24b56,2157,3.0,4.5,4.2,3.3,4.3,"{'chatty_score': 4.079999999999999, 'safety_score': 2.6, 'punctuality_score': 4.640000000000001, 'friendliness_score': 3.1399999999999997, 'comfortibility_score': 1.26}",20,4.640000000000001,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-25 18:14:03.878,3
64e8866e4b6b0cea4cd2441c,307,2.6,1.8,2.2,2.0,2.2,"{'chatty_score': 36.17, 'safety_score': 32.21, 'punctuality_score': 31.03, 'friendliness_score': 34.93, 'comfortibility_score': 31.290000000000003}",10,36.17,chatty_score,1,6,"{'1': 'friendliness_score', '2': 'comfortibility_score', '3': 'comfortibility_score', '4': 'comfortibility_score', '5': 'friendliness_score', '6': 'chatty_score'}",2023-08-26 18:19:32.538,5
64e889704b6b0cea4cd25157,3694,2.6,1.7,2.3,3.4,1.9,"{'chatty_score': 6.180000000000001, 'safety_score': 2.64, 'punctuality_score': 3.2, 'friendliness_score': 5.08, 'comfortibility_score': 2.6999999999999997}",25,6.180000000000001,chatty_score,1,1,{'1': 'chatty_score'},2023-08-25 18:14:21.721,1
64e8869d4b6b0cea4cd244ed,516,4.4,3.9,4.0,4.2,3.6,"{'chatty_score': 3.8600000000000003, 'safety_score': 3.34, 'punctuality_score': 4.0200000000000005, 'friendliness_score': 4.73, 'comfortibility_score': 3.89}",25,4.73,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-25 18:14:22.426,4
64e88ac54b6b0cea4cd25736,5197,3.2,2.9,3.3,3.2,3.4,"{'chatty_score': 4.8, 'safety_score': 4.99, 'punctuality_score': 6.579999999999999, 'friendliness_score': 3.59, 'comfortibility_score': 4.82}",10,6.579999999999999,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-25 18:14:38.820,3
64e887174b6b0cea4cd24707,1054,3.0,2.3,3.3,3.2,2.1,"{'chatty_score': 5.48, 'safety_score': 4.609999999999999, 'punctuality_score': 4.55, 'friendliness_score': 5.44, 'comfortibility_score': 3.9699999999999998}",10,5.48,chatty_score,1,1,{'1': 'chatty_score'},2023-08-25 18:14:39.519,1
64e88a084b6b0cea4cd253f8,4367,2.0,3.4,3.7,2.0,3.3,"{'chatty_score': 5.06, 'safety_score': 2.98, 'punctuality_score': 3.45, 'friendliness_score': 5.0600000000000005, 'comfortibility_score': 4.1899999999999995}",15,5.0600000000000005,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-25 18:14:57.413,4
64e886344b6b0cea4cd2431f,54,3.6,3.8,3.6,4.2,3.9,"{'chatty_score': 32.61, 'safety_score': 30.81, 'punctuality_score': 25.889999999999993, 'friendliness_score': 37.059999999999995, 'comfortibility_score': 32.730000000000004}",10,37.059999999999995,friendliness_score,4,6,"{'1': 'friendliness_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'chatty_score', '5': 'friendliness_score', '6': 'friendliness_score'}",2023-08-25 19:43:18.011,4
64e8862a4b6b0cea4cd242f5,12,2.4,3.1,2.9,2.8,3.8,"{'chatty_score': 8.47, 'safety_score': 11.1, 'punctuality_score': 11.66, 'friendliness_score': 9.610000000000001, 'comfortibility_score': 11.120000000000001}",10,11.66,punctuality_score,3,5,"{'1': 'chatty_score', '2': 'comfortibility_score', '3': 'comfortibility_score', '4': 'comfortibility_score', '5': 'punctuality_score'}",2023-08-25 18:16:33.556,5
64e88f664b6b0cea4cd26d9c,10931,2.3,2.8,2.7,2.8,3.2,"{'chatty_score': 3.43, 'safety_score': 1.17, 'punctuality_score': 0.0, 'friendliness_score': 1.7999999999999998, 'comfortibility_score': 1.09}",25,3.43,chatty_score,1,1,{'1': 'chatty_score'},2023-08-25 18:15:37.326,1
64e8a254a2cae17a1e27279c,114740,3.5,2.9,3.0,2.5,2.4,"{'chatty_score': 39.8, 'safety_score': 31.959999999999994, 'punctuality_score': 36.279999999999994, 'friendliness_score': 33.97, 'comfortibility_score': 31.039999999999996}",10,39.8,chatty_score,1,10,"{'1': 'safety_score', '2': 'punctuality_score', '3': 'punctuality_score', '4': 'punctuality_score', '5': 'punctuality_score', '6': 'punctuality_score', '7': 'punctuality_score', '8': 'punctuality_score', '9': 'chatty_score', '10': 'chatty_score'}",2023-08-25 19:19:53.177,3
64e889ec4b6b0cea4cd2537e,4245,2.5,3.5,2.7,2.4,3.3,"{'chatty_score': 4.28, 'safety_score': 1.8900000000000001, 'punctuality_score': 3.6100000000000003, 'friendliness_score': 3.87, 'comfortibility_score': 3.54}",20,4.28,chatty_score,1,1,{'1': 'chatty_score'},2023-08-25 18:15:51.040,1
64e88e844b6b0cea4cd26951,9832,3.7,3.3,3.2,4.0,3.6,"{'chatty_score': 2.86, 'safety_score': 4.8, 'punctuality_score': 4.48, 'friendliness_score': 3.01, 'comfortibility_score': 4.800000000000001}",25,4.800000000000001,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-25 18:16:04.994,5
64e88f1c4b6b0cea4cd26c38,10575,4.0,4.2,3.8,3.6,3.8,"{'chatty_score': 4.69, 'safety_score': 4.63, 'punctuality_score': 6.26, 'friendliness_score': 5.19, 'comfortibility_score': 4.44}",20,6.26,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-25 18:16:20.051,3
64e887804b6b0cea4cd248d5,1516,2.9,4.0,2.8,3.6,4.1,"{'chatty_score': 3.7800000000000002, 'safety_score': 3.5, 'punctuality_score': 4.88, 'friendliness_score': 4.970000000000001, 'comfortibility_score': 3.58}",30,4.970000000000001,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-25 18:16:34.170,4
64e8862a4b6b0cea4cd242f6,13,4.0,4.3,4.1,3.5,3.8,"{'chatty_score': 9.899999999999999, 'safety_score': 10.220000000000002, 'punctuality_score': 14.6, 'friendliness_score': 12.559999999999999, 'comfortibility_score': 9.57}",20,14.6,punctuality_score,3,5,"{'1': 'punctuality_score', '2': 'punctuality_score', '3': 'friendliness_score', '4': 'punctuality_score', '5': 'punctuality_score'}",2023-08-25 18:18:16.820,3
64e88c2f4b6b0cea4cd25dd4,6891,3.9,4.3,3.8,3.6,4.3,"{'chatty_score': 4.699999999999999, 'safety_score': 2.9999999999999996, 'punctuality_score': 4.279999999999999, 'friendliness_score': 2.12, 'comfortibility_score': 2.6799999999999997}",20,4.699999999999999,chatty_score,1,1,{'1': 'chatty_score'},2023-08-25 18:17:23.103,1
64e8a200a2cae17a1e2725ff,114327,2.4,3.3,2.1,3.1,2.5,"{'chatty_score': 18.35, 'safety_score': 13.67, 'punctuality_score': 17.24, 'friendliness_score': 17.599999999999998, 'comfortibility_score': 5.68}",20,18.35,chatty_score,1,5,"{'1': 'punctuality_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'chatty_score'}",2023-08-25 18:18:18.892,1
64e88e1c4b6b0cea4cd26750,9319,2.7,3.2,2.2,2.7,2.7,"{'chatty_score': 4.2299999999999995, 'safety_score': 1.81, 'punctuality_score': 2.4, 'friendliness_score': 2.5, 'comfortibility_score': 1.33}",15,4.2299999999999995,chatty_score,1,1,{'1': 'chatty_score'},2023-08-25 18:17:36.217,1
64e88a304b6b0cea4cd254a5,4540,3.8,4.0,4.2,4.0,4.2,"{'chatty_score': 3.3900000000000006, 'safety_score': 2.45, 'punctuality_score': 2.96, 'friendliness_score': 2.58, 'comfortibility_score': 1.34}",30,3.3900000000000006,chatty_score,1,1,{'1': 'chatty_score'},2023-08-25 18:17:49.532,1
64e88f294b6b0cea4cd26c74,10635,2.8,4.4,3.9,3.6,4.5,"{'chatty_score': 5.520000000000001, 'safety_score': 2.59, 'punctuality_score': 5.43, 'friendliness_score': 4.489999999999999, 'comfortibility_score': 1.54}",20,5.520000000000001,chatty_score,1,1,{'1': 'chatty_score'},2023-08-25 18:18:03.959,1
64e88b654b6b0cea4cd259f3,5898,4.0,3.7,3.1,3.9,4.1,"{'chatty_score': 3.12, 'safety_score': 2.42, 'punctuality_score': 2.88, 'friendliness_score': 3.7799999999999994, 'comfortibility_score': 2.8}",15,3.7799999999999994,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-25 18:18:17.469,4
64e8862b4b6b0cea4cd242f7,14,3.0,1.8,2.3,2.5,2.0,"{'chatty_score': 20.029999999999998, 'safety_score': 17.859999999999996, 'punctuality_score': 15.280000000000003, 'friendliness_score': 14.18, 'comfortibility_score': 20.59}",15,20.59,comfortibility_score,5,5,"{'1': 'safety_score', '2': 'safety_score', '3': 'safety_score', '4': 'comfortibility_score', '5': 'comfortibility_score'}",2023-08-25 18:20:33.053,2
64e8892c4b6b0cea4cd2502c,3395,3.7,2.7,2.5,3.3,2.4,"{'chatty_score': 4.16, 'safety_score': 4.32, 'punctuality_score': 3.17, 'friendliness_score': 3.2600000000000002, 'comfortibility_score': 4.22}",15,4.32,safety_score,2,1,{'1': 'safety_score'},2023-08-25 18:19:29.025,2
64e888684b6b0cea4cd24cd1,2536,3.9,3.6,2.7,4.0,3.8,"{'chatty_score': 6.55, 'safety_score': 8.77, 'punctuality_score': 3.15, 'friendliness_score': 5.43, 'comfortibility_score': 9.030000000000001}",15,9.030000000000001,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-25 18:19:29.769,5
64e8a1f6a2cae17a1e2725cd,114277,2.1,1.5,2.3,2.3,1.5,"{'chatty_score': 43.53, 'safety_score': 44.28, 'punctuality_score': 40.58999999999998, 'friendliness_score': 44.68, 'comfortibility_score': 42.580000000000005}",15,44.68,friendliness_score,4,11,"{'1': 'chatty_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'comfortibility_score', '5': 'comfortibility_score', '6': 'safety_score', '7': 'comfortibility_score', '8': 'comfortibility_score', '9': 'safety_score', '10': 'safety_score', '11': 'friendliness_score'}",2023-08-26 12:09:04.440,5
64e88c6f4b6b0cea4cd25f10,7207,3.1,2.3,2.6,2.7,2.2,"{'chatty_score': 5.2, 'safety_score': 2.6100000000000003, 'punctuality_score': 2.84, 'friendliness_score': 3.2199999999999998, 'comfortibility_score': 3.38}",30,5.2,chatty_score,1,1,{'1': 'chatty_score'},2023-08-25 18:19:44.822,1
64e888e34b6b0cea4cd24eea,3073,3.3,1.8,2.6,2.8,1.8,"{'chatty_score': 4.8100000000000005, 'safety_score': 3.3200000000000003, 'punctuality_score': 2.7199999999999998, 'friendliness_score': 2.76, 'comfortibility_score': 3.66}",30,4.8100000000000005,chatty_score,1,1,{'1': 'chatty_score'},2023-08-25 18:19:45.519,1
64e8907f4b6b0cea4cd27305,12316,3.7,2.6,2.4,3.7,2.2,"{'chatty_score': 3.97, 'safety_score': 10.770000000000001, 'punctuality_score': 3.37, 'friendliness_score': 3.41, 'comfortibility_score': 11.540000000000001}",10,11.540000000000001,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-25 18:20:00.265,5
64e88b054b6b0cea4cd2584d,5476,3.5,3.2,3.1,3.6,2.8,"{'chatty_score': 6.58, 'safety_score': 3.8200000000000003, 'punctuality_score': 4.04, 'friendliness_score': 6.07, 'comfortibility_score': 3.1900000000000004}",25,6.58,chatty_score,1,1,{'1': 'chatty_score'},2023-08-25 18:20:01.023,1
64e88ccc4b6b0cea4cd260db,7666,3.0,2.1,2.3,3.6,2.2,"{'chatty_score': 4.66, 'safety_score': 5.0600000000000005, 'punctuality_score': 3.05, 'friendliness_score': 5.78, 'comfortibility_score': 5.9}",10,5.9,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-25 18:20:17.174,5
64e8873a4b6b0cea4cd2479e,1205,3.4,4.0,4.1,3.8,3.8,"{'chatty_score': 2.6899999999999995, 'safety_score': 4.96, 'punctuality_score': 3.5199999999999996, 'friendliness_score': 3.4800000000000004, 'comfortibility_score': 6.9}",25,6.9,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-25 18:20:17.871,5
64e8912a4b6b0cea4cd27653,13162,3.3,3.1,2.9,2.6,3.5,"{'chatty_score': 5.6, 'safety_score': 3.9299999999999997, 'punctuality_score': 4.27, 'friendliness_score': 3.75, 'comfortibility_score': 4.2}",15,5.6,chatty_score,1,1,{'1': 'chatty_score'},2023-08-25 18:20:33.800,1
64e888014b6b0cea4cd24b0a,2081,2.1,2.9,2.1,2.4,2.2,"{'chatty_score': 4.800000000000001, 'safety_score': 7.39, 'punctuality_score': 4.9399999999999995, 'friendliness_score': 4.859999999999999, 'comfortibility_score': 8.879999999999999}",20,8.879999999999999,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-25 18:20:34.533,5
64e8862b4b6b0cea4cd242f8,15,3.7,2.8,3.2,4.1,3.1,"{'chatty_score': 17.019999999999996, 'safety_score': 13.990000000000002, 'punctuality_score': 14.219999999999999, 'friendliness_score': 22.25, 'comfortibility_score': 16.89}",25,22.25,friendliness_score,4,6,"{'2': 'comfortibility_score', '3': 'comfortibility_score', '4': 'friendliness_score', '5': 'friendliness_score', '6': 'friendliness_score'}",2023-08-25 18:21:50.068,4
64e8a288a2cae17a1e272896,114990,1.9,2.4,1.9,2.2,2.6,"{'chatty_score': 51.40000000000001, 'safety_score': 42.400000000000006, 'punctuality_score': 44.19, 'friendliness_score': 43.080000000000005, 'comfortibility_score': 50.07}",25,51.40000000000001,chatty_score,1,16,"{'1': 'chatty_score', '2': 'comfortibility_score', '3': 'comfortibility_score', '4': 'comfortibility_score', '5': 'comfortibility_score', '6': 'comfortibility_score', '7': 'comfortibility_score', '8': 'comfortibility_score', '9': 'comfortibility_score', '10': 'comfortibility_score', '11': 'comfortibility_score', '12': 'chatty_score', '13': 'comfortibility_score', '14': 'comfortibility_score', '15': 'comfortibility_score', '16': 'chatty_score'}",2023-08-26 17:39:46.876,5
64e88f454b6b0cea4cd26cfb,10770,2.4,2.9,2.4,3.2,2.4,"{'chatty_score': 6.12, 'safety_score': 3.6000000000000005, 'punctuality_score': 4.46, 'friendliness_score': 5.68, 'comfortibility_score': 5.2299999999999995}",10,6.12,chatty_score,1,1,{'1': 'chatty_score'},2023-08-25 18:21:11.204,1
64e88f274b6b0cea4cd26c68,10623,4.3,2.9,4.0,4.3,2.7,"{'chatty_score': 5.84, 'safety_score': 3.6, 'punctuality_score': 3.32, 'friendliness_score': 6.14, 'comfortibility_score': 5.91}",20,6.14,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-25 18:21:23.927,4
64e8883b4b6b0cea4cd24c06,2333,3.1,4.2,3.9,3.0,3.8,"{'chatty_score': 4.01, 'safety_score': 3.8000000000000003, 'punctuality_score': 3.1500000000000004, 'friendliness_score': 4.970000000000001, 'comfortibility_score': 3.96}",15,4.970000000000001,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-25 18:21:36.974,4
64e888d04b6b0cea4cd24e99,2992,3.5,3.0,3.0,4.0,3.3,"{'chatty_score': 3.2, 'safety_score': 4.08, 'punctuality_score': 2.7, 'friendliness_score': 3.5199999999999996, 'comfortibility_score': 4.63}",20,4.63,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-25 18:21:50.689,5
64e8862b4b6b0cea4cd242f9,16,3.9,1.9,2.5,3.7,2.3,"{'chatty_score': 35.57999999999999, 'safety_score': 23.139999999999997, 'punctuality_score': 23.009999999999994, 'friendliness_score': 32.66, 'comfortibility_score': 20.83}",15,35.57999999999999,chatty_score,1,6,"{'2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'chatty_score', '6': 'chatty_score'}",2023-08-25 18:23:16.557,1
