_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,ratings_got_dict,UTT,max_rating_with_variance,got_feedback_classifier,got_feedback_classifier_int,trip_nbr,trip_got_class,time_stamp
64db5be5ffbd07ec587b9b71,41369,4.0,4.0,3.3,4.2,4.2,"{'chatty_score': 3.6400000000000006, 'safety_score': 5.36, 'punctuality_score': 4.220000000000001, 'friendliness_score': 5.750000000000001, 'comfortibility_score': 4.26}",25,5.750000000000001,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-15 15:39:20.841
64db61a9b4f06b54750b9949,132850,3.2,3.1,3.2,2.9,2.9,"{'chatty_score': 3.6100000000000003, 'safety_score': 5.1, 'punctuality_score': 1.8399999999999999, 'friendliness_score': 2.0500000000000003, 'comfortibility_score': 4.0600000000000005}",15,5.1,safety_score,2,1,{'1': 'safety_score'},2023-08-15 15:39:21.131
64db5fa6ffbd07ec587bd239,55393,2.3,1.8,2.8,2.1,1.8,"{'chatty_score': 5.52, 'safety_score': 3.8200000000000003, 'punctuality_score': 4.539999999999999, 'friendliness_score': 6.33, 'comfortibility_score': 6.49}",15,6.49,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-15 15:39:36.448
64db5fcdffbd07ec587bd45d,55941,3.6,3.4,4.1,2.8,3.7,"{'chatty_score': 2.49, 'safety_score': 5.21, 'punctuality_score': 2.98, 'friendliness_score': 2.12, 'comfortibility_score': 3.8100000000000005}",15,5.21,safety_score,2,1,{'1': 'safety_score'},2023-08-15 15:39:36.728
64db66b9b4f06b54750be33e,151783,3.7,2.8,3.3,2.9,2.3,"{'chatty_score': 3.33, 'safety_score': 5.09, 'punctuality_score': 5.699999999999999, 'friendliness_score': 1.4200000000000002, 'comfortibility_score': 3.55}",25,5.699999999999999,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-15 15:39:37.027
64db5c80ffbd07ec587ba42e,43606,3.1,2.5,3.2,3.7,3.4,"{'chatty_score': 3.0400000000000005, 'safety_score': 4.26, 'punctuality_score': 3.1699999999999995, 'friendliness_score': 4.01, 'comfortibility_score': 4.590000000000001}",10,4.590000000000001,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-15 15:40:21.658
64db6083ffbd07ec587bdecb,58611,3.8,2.5,2.7,3.5,2.7,"{'chatty_score': 2.97, 'safety_score': 3.8500000000000005, 'punctuality_score': 3.54, 'friendliness_score': 3.45, 'comfortibility_score': 4.670000000000001}",15,4.670000000000001,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-15 15:40:21.944
64db6814b4f06b54750bf6de,156807,3.1,3.6,2.8,2.7,3.3,"{'chatty_score': 5.48, 'safety_score': 2.9800000000000004, 'punctuality_score': 1.48, 'friendliness_score': 4.64, 'comfortibility_score': 2.8000000000000003}",25,5.48,chatty_score,1,1,{'1': 'chatty_score'},2023-08-15 15:40:22.255
64db5b8dffbd07ec587b9666,40078,2.9,2.2,3.3,3.4,2.5,"{'chatty_score': 2.81, 'safety_score': 3.08, 'punctuality_score': 5.37, 'friendliness_score': 3.2800000000000002, 'comfortibility_score': 2.7800000000000002}",30,5.37,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-15 15:50:24.268
64db59c1ffbd07ec587b7c3c,33380,3.4,3.1,3.4,3.6,3.4,"{'chatty_score': 4.430000000000001, 'safety_score': 4.42, 'punctuality_score': 5.52, 'friendliness_score': 3.22, 'comfortibility_score': 3.3400000000000007}",25,5.52,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-15 15:50:24.526
64db613bb4f06b54750b92fc,131237,2.8,3.0,3.0,2.4,3.1,"{'chatty_score': 7.550000000000001, 'safety_score': 9.540000000000001, 'punctuality_score': 6.64, 'friendliness_score': 5.98, 'comfortibility_score': 11.8}",30,11.8,comfortibility_score,5,2,"{'1': 'punctuality_score', '2': 'comfortibility_score'}",2023-08-17 20:57:53.601
64db5c0effbd07ec587b9dbd,41957,3.9,4.2,4.2,3.5,4.2,"{'chatty_score': 5.880000000000001, 'safety_score': 1.77, 'punctuality_score': 4.069999999999999, 'friendliness_score': 4.29, 'comfortibility_score': 2.63}",25,5.880000000000001,chatty_score,1,1,{'1': 'chatty_score'},2023-08-15 15:52:17.626
64db6376b4f06b54750bb37b,139556,3.7,2.5,3.4,3.0,2.6,"{'chatty_score': 1.2999999999999998, 'safety_score': 2.1, 'punctuality_score': 2.19, 'friendliness_score': 1.1, 'comfortibility_score': 2.3099999999999996}",30,2.3099999999999996,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-15 15:52:17.870
64db5ecfffbd07ec587bc5f5,52253,3.3,3.0,3.7,3.1,3.2,"{'chatty_score': 1.8900000000000001, 'safety_score': 3.8800000000000003, 'punctuality_score': 1.6900000000000002, 'friendliness_score': 1.9000000000000001, 'comfortibility_score': 4.48}",15,4.48,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-15 15:52:27.549
64db6307b4f06b54750bad32,137947,3.6,2.6,2.7,3.4,2.5,"{'chatty_score': 9.53, 'safety_score': 4.55, 'punctuality_score': 7.360000000000001, 'friendliness_score': 13.3, 'comfortibility_score': 6.59}",20,13.3,friendliness_score,4,2,"{'1': 'punctuality_score', '2': 'friendliness_score'}",2023-08-15 15:53:09.608
64db5de2ffbd07ec587bb862,48778,3.6,3.6,4.1,2.6,2.6,"{'chatty_score': 2.13, 'safety_score': 3.3499999999999996, 'punctuality_score': 3.52, 'friendliness_score': 2.7199999999999998, 'comfortibility_score': 3.05}",30,3.52,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-15 15:52:38.396
64db6359b4f06b54750bb1db,139140,3.0,3.3,2.5,3.1,2.8,"{'chatty_score': 8.14, 'safety_score': 5.300000000000001, 'punctuality_score': 2.9000000000000004, 'friendliness_score': 6.05, 'comfortibility_score': 6.16}",15,8.14,chatty_score,1,1,{'1': 'chatty_score'},2023-08-15 15:52:38.655
64db5a4dffbd07ec587b843d,35429,3.5,4.3,2.9,3.3,4.3,"{'chatty_score': 3.14, 'safety_score': 2.7, 'punctuality_score': 3.5600000000000005, 'friendliness_score': 1.98, 'comfortibility_score': 3.9899999999999993}",10,3.9899999999999993,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-15 15:53:09.273
64db5fc8ffbd07ec587bd417,55871,4.1,4.0,4.0,4.4,4.3,"{'chatty_score': 2.67, 'safety_score': 1.57, 'punctuality_score': 3.2100000000000004, 'friendliness_score': 2.47, 'comfortibility_score': 2.2399999999999998}",25,3.2100000000000004,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-15 15:54:05.178
64db638eb4f06b54750bb4de,139911,4.5,3.3,3.7,4.5,3.8,"{'chatty_score': 5.33, 'safety_score': 4.54, 'punctuality_score': 4.52, 'friendliness_score': 4.4, 'comfortibility_score': 4.68}",10,5.33,chatty_score,1,2,"{'1': 'punctuality_score', '2': 'chatty_score'}",2023-08-17 20:13:33.460
64db60afffbd07ec587be158,59264,3.8,2.0,3.4,2.9,1.9,"{'chatty_score': 1.67, 'safety_score': 2.01, 'punctuality_score': 2.03, 'friendliness_score': 3.44, 'comfortibility_score': 3.06}",20,3.44,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-15 15:54:39.015
64db6152b4f06b54750b9451,131578,2.7,3.8,3.6,3.1,3.6,"{'chatty_score': 2.42, 'safety_score': 1.92, 'punctuality_score': 1.8199999999999998, 'friendliness_score': 1.92, 'comfortibility_score': 2.82}",20,2.82,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-15 15:54:39.252
64db58d9ffbd07ec587b6f0e,30006,3.5,2.2,3.4,2.4,2.2,"{'chatty_score': 21.55, 'safety_score': 19.77, 'punctuality_score': 16.520000000000003, 'friendliness_score': 17.660000000000004, 'comfortibility_score': 17.27}",20,21.55,chatty_score,1,10,"{'1': 'chatty_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'chatty_score', '6': 'chatty_score', '7': 'chatty_score', '8': 'chatty_score', '9': 'chatty_score', '10': 'chatty_score'}",2023-08-16 15:23:45.017
64db5c46ffbd07ec587ba0e9,42769,3.7,2.6,2.6,3.5,2.2,"{'chatty_score': 1.0599999999999998, 'safety_score': 1.37, 'punctuality_score': 0.9099999999999999, 'friendliness_score': 1.2300000000000002, 'comfortibility_score': 0.91}",15,1.37,safety_score,2,1,{'1': 'safety_score'},2023-08-15 15:57:22.226
64db5c25ffbd07ec587b9f11,42297,4.3,2.8,2.9,4.4,3.7,"{'chatty_score': 4.2, 'safety_score': 0.9400000000000001, 'punctuality_score': 1.6400000000000001, 'friendliness_score': 2.88, 'comfortibility_score': 0.95}",15,4.2,chatty_score,1,1,{'1': 'chatty_score'},2023-08-15 15:57:22.500
64db6130b4f06b54750b9253,131068,1.8,2.5,2.1,2.1,2.4,"{'chatty_score': 2.75, 'safety_score': 1.2700000000000002, 'punctuality_score': 2.04, 'friendliness_score': 2.2, 'comfortibility_score': 0.65}",30,2.75,chatty_score,1,1,{'1': 'chatty_score'},2023-08-15 15:57:22.791
64db5995ffbd07ec587b79bb,32739,4.3,3.1,3.8,3.9,3.8,"{'chatty_score': 2.1999999999999997, 'safety_score': 0.8600000000000001, 'punctuality_score': 2.8, 'friendliness_score': 2.7499999999999996, 'comfortibility_score': 0.56}",20,2.8,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-15 15:58:29.207
64db6869b4f06b54750bfbb9,158050,3.1,3.2,2.4,3.3,2.9,"{'chatty_score': 0.88, 'safety_score': 1.2000000000000002, 'punctuality_score': 1.57, 'friendliness_score': 0.9099999999999999, 'comfortibility_score': 0.9600000000000001}",30,1.57,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-15 15:58:29.463
64db5aadffbd07ec587b89b4,36828,3.5,2.4,2.5,2.8,2.6,"{'chatty_score': 3.11, 'safety_score': 1.95, 'punctuality_score': 2.9, 'friendliness_score': 3.0599999999999996, 'comfortibility_score': 2.06}",20,3.11,chatty_score,1,1,{'1': 'chatty_score'},2023-08-15 15:58:37.732
64db617bb4f06b54750b96ac,132181,2.4,2.5,3.0,2.3,2.9,"{'chatty_score': 4.8, 'safety_score': 2.84, 'punctuality_score': 2.26, 'friendliness_score': 3.48, 'comfortibility_score': 2.3}",10,4.8,chatty_score,1,2,"{'1': 'chatty_score', '2': 'chatty_score'}",2023-08-15 16:07:39.018
64db5b27ffbd07ec587b909d,38597,3.3,2.5,3.1,3.9,3.0,"{'chatty_score': 2.29, 'safety_score': 7.550000000000001, 'punctuality_score': 3.6599999999999997, 'friendliness_score': 1.86, 'comfortibility_score': 7.23}",15,7.550000000000001,safety_score,2,1,{'1': 'safety_score'},2023-08-15 15:59:03.199
64db5a61ffbd07ec587b8565,35725,2.8,2.3,2.8,2.9,2.5,"{'chatty_score': 2.06, 'safety_score': 8.4, 'punctuality_score': 4.16, 'friendliness_score': 2.0999999999999996, 'comfortibility_score': 8.04}",30,8.4,safety_score,2,1,{'1': 'safety_score'},2023-08-15 15:59:03.459
64db6195b4f06b54750b9822,132555,2.8,3.3,2.7,2.9,3.0,"{'chatty_score': 4.17, 'safety_score': 2.3000000000000003, 'punctuality_score': 2.98, 'friendliness_score': 3.18, 'comfortibility_score': 1.98}",15,4.17,chatty_score,1,1,{'1': 'chatty_score'},2023-08-15 15:59:03.742
64db5b94ffbd07ec587b96d1,40185,3.1,2.6,2.5,2.8,2.1,"{'chatty_score': 3.4099999999999997, 'safety_score': 2.5199999999999996, 'punctuality_score': 1.8900000000000001, 'friendliness_score': 5.170000000000001, 'comfortibility_score': 2.11}",10,5.170000000000001,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-15 15:59:31.795
64db648eb4f06b54750bc387,143664,2.4,3.8,2.5,3.4,3.8,"{'chatty_score': 1.29, 'safety_score': 1.82, 'punctuality_score': 2.2, 'friendliness_score': 2.13, 'comfortibility_score': 1.4300000000000002}",10,2.2,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-15 15:59:32.039
64db58eaffbd07ec587b6fff,30247,4.2,3.1,4.0,3.9,3.0,"{'chatty_score': 1.43, 'safety_score': 2.1799999999999997, 'punctuality_score': 1.32, 'friendliness_score': 1.5, 'comfortibility_score': 1.1099999999999999}",25,2.1799999999999997,safety_score,2,1,{'1': 'safety_score'},2023-08-15 16:01:37.075
64db64b2b4f06b54750bc597,144192,2.8,2.3,2.5,2.4,2.6,"{'chatty_score': 2.5100000000000002, 'safety_score': 1.14, 'punctuality_score': 2.43, 'friendliness_score': 1.3, 'comfortibility_score': 1.0}",15,2.5100000000000002,chatty_score,1,1,{'1': 'chatty_score'},2023-08-15 16:01:37.320
64db5f78ffbd07ec587bcf8d,54709,3.6,3.6,2.8,3.2,3.3,"{'chatty_score': 4.16, 'safety_score': 3.1, 'punctuality_score': 2.94, 'friendliness_score': 4.66, 'comfortibility_score': 2.5}",15,4.66,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-15 16:04:22.398
64db5e07ffbd07ec587bba7d,49317,2.8,2.9,3.1,3.2,3.1,"{'chatty_score': 3.04, 'safety_score': 2.33, 'punctuality_score': 2.64, 'friendliness_score': 4.640000000000001, 'comfortibility_score': 2.45}",10,4.640000000000001,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-15 16:04:22.679
64db6284b4f06b54750ba5c6,136047,2.9,2.4,2.4,3.6,2.5,"{'chatty_score': 3.23, 'safety_score': 3.16, 'punctuality_score': 2.9399999999999995, 'friendliness_score': 3.55, 'comfortibility_score': 3.27}",20,3.55,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-15 16:04:22.968
64db607effbd07ec587bde7c,58532,3.7,4.0,3.6,2.7,3.5,"{'chatty_score': 5.48, 'safety_score': 4.81, 'punctuality_score': 5.34, 'friendliness_score': 4.13, 'comfortibility_score': 4.76}",30,5.48,chatty_score,1,1,{'1': 'chatty_score'},2023-08-15 16:05:40.989
64db5a6affbd07ec587b85e5,35853,2.7,3.3,2.5,3.4,3.7,"{'chatty_score': 3.33, 'safety_score': 2.92, 'punctuality_score': 2.48, 'friendliness_score': 1.3199999999999998, 'comfortibility_score': 2.47}",25,3.33,chatty_score,1,1,{'1': 'chatty_score'},2023-08-15 16:05:41.256
64db661cb4f06b54750bda57,149504,4.0,2.7,2.9,4.1,2.7,"{'chatty_score': 2.4400000000000004, 'safety_score': 3.83, 'punctuality_score': 1.42, 'friendliness_score': 3.51, 'comfortibility_score': 2.99}",30,3.83,safety_score,2,1,{'1': 'safety_score'},2023-08-15 16:05:41.559
64db59ebffbd07ec587b7eae,34006,4.4,3.3,4.1,4.4,3.3,"{'chatty_score': 2.16, 'safety_score': 3.2199999999999998, 'punctuality_score': 2.83, 'friendliness_score': 1.71, 'comfortibility_score': 2.29}",15,3.2199999999999998,safety_score,2,1,{'1': 'safety_score'},2023-08-15 16:07:38.686
64db5affffbd07ec587b8e62,38026,3.6,3.6,4.0,3.2,3.1,"{'chatty_score': 2.96, 'safety_score': 2.2199999999999998, 'punctuality_score': 2.36, 'friendliness_score': 2.6599999999999997, 'comfortibility_score': 2.1}",15,2.96,chatty_score,1,1,{'1': 'chatty_score'},2023-08-16 15:23:45.296
64db6638b4f06b54750bdbe9,149906,4.1,3.3,3.3,3.8,3.4,"{'chatty_score': 2.13, 'safety_score': 3.24, 'punctuality_score': 2.52, 'friendliness_score': 2.6399999999999997, 'comfortibility_score': 1.7999999999999998}",30,3.24,safety_score,2,1,{'1': 'safety_score'},2023-08-16 15:23:45.691
64db58d9ffbd07ec587b6f0f,30007,2.8,2.2,2.2,2.9,1.9,"{'chatty_score': 23.279999999999998, 'safety_score': 19.29, 'punctuality_score': 14.090000000000002, 'friendliness_score': 23.05, 'comfortibility_score': 21.660000000000004}",25,23.279999999999998,chatty_score,1,10,"{'1': 'friendliness_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'friendliness_score', '5': 'friendliness_score', '6': 'friendliness_score', '7': 'friendliness_score', '8': 'friendliness_score', '9': 'friendliness_score', '10': 'chatty_score'}",2023-08-16 15:27:24.624
64db5b12ffbd07ec587b8f71,38297,3.5,4.4,3.1,3.7,4.5,"{'chatty_score': 1.58, 'safety_score': 1.4300000000000002, 'punctuality_score': 0.5800000000000001, 'friendliness_score': 0.8899999999999999, 'comfortibility_score': 3.0400000000000005}",25,3.0400000000000005,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-16 15:25:21.450
64db620db4f06b54750b9efb,134308,3.8,2.4,2.9,3.9,2.6,"{'chatty_score': 0.81, 'safety_score': 2.92, 'punctuality_score': 0.68, 'friendliness_score': 2.07, 'comfortibility_score': 8.05}",20,8.05,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-16 15:25:21.746
64db5d1effbd07ec587bad33,45915,4.0,3.8,3.4,4.2,3.4,"{'chatty_score': 1.27, 'safety_score': 2.7, 'punctuality_score': 0.76, 'friendliness_score': 1.37, 'comfortibility_score': 2.0}",15,2.7,safety_score,2,1,{'1': 'safety_score'},2023-08-16 15:25:28.789
64db6178b4f06b54750b967b,132132,3.9,1.9,2.2,4.1,2.5,"{'chatty_score': 2.79, 'safety_score': 2.8100000000000005, 'punctuality_score': 1.11, 'friendliness_score': 0.32000000000000006, 'comfortibility_score': 2.63}",25,2.8100000000000005,safety_score,2,1,{'1': 'safety_score'},2023-08-16 15:25:29.051
64db5f46ffbd07ec587bccbf,53991,4.0,2.9,3.2,4.2,3.2,"{'chatty_score': 6.02, 'safety_score': 2.35, 'punctuality_score': 1.68, 'friendliness_score': 4.15, 'comfortibility_score': 3.9899999999999998}",20,6.02,chatty_score,1,1,{'1': 'chatty_score'},2023-08-16 15:25:40.223
64db62eab4f06b54750bab92,137531,2.6,2.1,3.0,2.0,1.9,"{'chatty_score': 1.5100000000000002, 'safety_score': 1.58, 'punctuality_score': 0.7, 'friendliness_score': 0.9799999999999999, 'comfortibility_score': 1.32}",20,1.58,safety_score,2,1,{'1': 'safety_score'},2023-08-16 15:25:40.479
64db5ac0ffbd07ec587b8ac7,37103,3.0,2.5,3.0,3.1,2.9,"{'chatty_score': 10.34, 'safety_score': 3.89, 'punctuality_score': 2.67, 'friendliness_score': 10.420000000000002, 'comfortibility_score': 4.859999999999999}",10,10.420000000000002,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-16 15:25:47.821
64db5b87ffbd07ec587b9616,39998,3.8,3.3,4.0,3.6,2.9,"{'chatty_score': 6.87, 'safety_score': 4.99, 'punctuality_score': 8.04, 'friendliness_score': 7.869999999999999, 'comfortibility_score': 5.46}",15,8.04,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-16 15:25:48.126
64db616fb4f06b54750b95f9,132002,3.5,2.5,3.6,2.4,2.3,"{'chatty_score': 4.57, 'safety_score': 5.58, 'punctuality_score': 5.54, 'friendliness_score': 5.82, 'comfortibility_score': 5.510000000000001}",30,5.82,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-16 15:25:48.426
64db5d99ffbd07ec587bb430,47704,3.4,2.6,3.5,3.1,3.4,"{'chatty_score': 2.1399999999999997, 'safety_score': 2.96, 'punctuality_score': 1.78, 'friendliness_score': 1.75, 'comfortibility_score': 3.38}",30,3.38,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-16 15:26:03.279
64db64ffb4f06b54750bc9fb,145316,2.6,3.3,3.5,2.5,3.8,"{'chatty_score': 10.52, 'safety_score': 2.26, 'punctuality_score': 2.15, 'friendliness_score': 13.930000000000001, 'comfortibility_score': 5.9399999999999995}",15,13.930000000000001,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-16 15:26:03.544
64db5ee4ffbd07ec587bc71e,52550,2.6,4.3,4.1,3.1,4.2,"{'chatty_score': 2.4299999999999997, 'safety_score': 1.46, 'punctuality_score': 1.02, 'friendliness_score': 3.25, 'comfortibility_score': 1.4400000000000002}",10,3.25,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-16 15:26:17.808
64db61cab4f06b54750b9b2b,133332,3.4,2.3,2.2,3.2,2.0,"{'chatty_score': 2.74, 'safety_score': 2.9600000000000004, 'punctuality_score': 1.86, 'friendliness_score': 2.4799999999999995, 'comfortibility_score': 4.4399999999999995}",30,4.4399999999999995,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-16 15:26:18.061
64db5c06ffbd07ec587b9d53,41851,4.2,3.2,3.9,4.0,2.9,"{'chatty_score': 4.609999999999999, 'safety_score': 7.54, 'punctuality_score': 3.3200000000000003, 'friendliness_score': 8.13, 'comfortibility_score': 9.74}",30,9.74,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-16 15:26:34.775
64db5e86ffbd07ec587bc1c0,51176,2.5,3.8,3.7,2.5,3.0,"{'chatty_score': 4.63, 'safety_score': 3.8499999999999996, 'punctuality_score': 3.75, 'friendliness_score': 4.709999999999999, 'comfortibility_score': 3.67}",20,4.709999999999999,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-16 15:26:35.088
64db61cdb4f06b54750b9b5d,133382,2.2,2.3,2.5,2.5,2.1,"{'chatty_score': 5.93, 'safety_score': 5.08, 'punctuality_score': 4.82, 'friendliness_score': 9.670000000000002, 'comfortibility_score': 7.5}",15,9.670000000000002,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-16 15:26:35.387
64db5e3affbd07ec587bbd65,50061,3.5,3.7,3.7,3.9,3.6,"{'chatty_score': 2.7800000000000002, 'safety_score': 3.96, 'punctuality_score': 3.8999999999999995, 'friendliness_score': 2.1500000000000004, 'comfortibility_score': 6.31}",20,6.31,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-16 15:26:53.651
64db6786b4f06b54750beee1,154762,2.9,3.6,3.9,2.5,3.3,"{'chatty_score': 4.4, 'safety_score': 3.4699999999999998, 'punctuality_score': 4.62, 'friendliness_score': 4.24, 'comfortibility_score': 1.89}",10,4.62,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-16 15:26:53.920
64db5f0bffbd07ec587bc963,53131,2.9,2.7,3.1,3.1,3.5,"{'chatty_score': 5.17, 'safety_score': 7.439999999999999, 'punctuality_score': 4.48, 'friendliness_score': 5.109999999999999, 'comfortibility_score': 5.640000000000001}",20,7.439999999999999,safety_score,2,1,{'1': 'safety_score'},2023-08-16 15:27:08.721
64db5cb7ffbd07ec587ba755,44413,1.9,2.2,2.2,2.2,2.2,"{'chatty_score': 3.67, 'safety_score': 3.83, 'punctuality_score': 4.05, 'friendliness_score': 4.04, 'comfortibility_score': 3.12}",30,4.05,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-16 15:27:09.019
64db6192b4f06b54750b97f9,132514,3.2,3.8,3.1,2.4,3.1,"{'chatty_score': 4.41, 'safety_score': 7.91, 'punctuality_score': 3.1500000000000004, 'friendliness_score': 4.6899999999999995, 'comfortibility_score': 6.91}",30,7.91,safety_score,2,1,{'1': 'safety_score'},2023-08-16 15:27:09.321
